place_id,name,halal_status,url,outlet_label,outlet_address,scraped_at
2344,Namtown,Halal - Muslim Owned,https://www.halaltag.com/place/2344,Kedai Kopi (Yishun),"925 Yishun Central, Singapore 760925",2025-09-13T21:14:07.949582
1606,Nenda's Fritters,Halal - Muslim Owned,https://www.halaltag.com/place/1606,Kedai Kopi (Ang Mo Kio),"Blk 108 Ang Mo Kio Avenue 4 , Singapore 560108",2025-09-13T21:14:08.633550
1606,Nenda's Fritters,Halal - Muslim Owned,https://www.halaltag.com/place/1606,Kedai Kopi (Bukit Batok),"376 Bukit Batok Street 31, Singapore 650376",2025-09-13T21:14:08.633550
1606,Nenda's Fritters,Halal - Muslim Owned,https://www.halaltag.com/place/1606,Kedai Kopi (Geylang),"12 Haig Road, Singapore 430012",2025-09-13T21:14:08.633550
1606,Nenda's Fritters,Halal - Muslim Owned,https://www.halaltag.com/place/1606,Kedai Kopi (Yishun),"925 Yishun Central, Singapore 760925",2025-09-13T21:14:08.633550
1126,Nur Tara Kitchen,Halal - Muslim Owned,https://www.halaltag.com/place/1126,"Blk 527 Bedok North St 3, Singapore 460527",Bedok North Street 3,2025-09-13T21:14:09.306484
2355,Namu Bulgogi,Halal Certified,https://www.halaltag.com/place/2355,Tampines 1,"10 Tampines Central 1, #B1-K18,  Singapore 529536",2025-09-13T21:14:09.953992
2129,Nazeer Bhai,Halal - Muslim Owned,https://www.halaltag.com/place/2129,Punggol (Others),", Singapore 821217",2025-09-13T21:14:10.621559
2129,Nazeer Bhai,Halal - Muslim Owned,https://www.halaltag.com/place/2129,Toa Payoh (Others),"73 Toa Payoh Lorong 4, #01-585 ,  Singapore 310073",2025-09-13T21:14:10.621559
298,NGTC,Halal Certified,https://www.halaltag.com/place/298,Little India Shophouses,"92 Syed Alwi Road, Singapore 207668 Contact: 207668",2025-09-13T21:14:11.284730
2165,Naakin,Halal - Muslim Owned,https://www.halaltag.com/place/2165,Amoy Street Food Centre,"7 Maxwell Road Singapore , #01-68,  Singapore 069111",2025-09-13T21:14:11.933238
1634,Nasi Ayam Sambal,Halal - Muslim Owned,https://www.halaltag.com/place/1634,Geylang Serai Market and Food Centre,"1 Geylang Serai, #02-129,  Singapore 402001",2025-09-13T21:14:12.585401
323,NeNe Chicken,Halal Certified,https://www.halaltag.com/place/323,"136 Bedok North Ave 3, #01-140,  Singapore 460136",Bedok North Street 3,2025-09-13T21:14:13.252641
323,NeNe Chicken,Halal Certified,https://www.halaltag.com/place/323,Bukit Panjang Plaza,"1 Jelebu Road, #02-10,  Singapore 677743 Contact: 6769 5883",2025-09-13T21:14:13.252641
323,NeNe Chicken,Halal Certified,https://www.halaltag.com/place/323,NEX Mall,"23 Serangoon Central, #04-15/16,  Singapore 556083",2025-09-13T21:14:13.252641
323,NeNe Chicken,Halal Certified,https://www.halaltag.com/place/323,Our Tampines Hub (OTH),"1 Tampines Walk, #01-81,  Singapore 528523",2025-09-13T21:14:13.252641
323,NeNe Chicken,Halal Certified,https://www.halaltag.com/place/323,The Star Vista,"1 Vista Exchange Green, #01-24,  Singapore 138617",2025-09-13T21:14:13.252641
453,Nanyang Cafe,Halal Certified,https://www.halaltag.com/place/453,Republic Polytechnic (RP),"9 Woodlands Ave 9, #02-00 (South Foodcourt),  Singapore 738984",2025-09-13T21:14:13.923244
2175,Nasi Singapura,Halal - Muslim Owned,https://www.halaltag.com/place/2175,,"2 Adam Road, #01-03,  Singapore 289876",2025-09-13T21:14:14.582951
397,New Cameroon Seafood Restaurant,Halal Certified,https://www.halaltag.com/place/397,Little India Shophouses,"13 Mackenzie Road, Singapore 228676",2025-09-13T21:14:15.237634
1929,Newton 51,Halal Certified,https://www.halaltag.com/place/1929,Newton Food Centre,"500 Clemenceau Ave North, #01-51,  Singapore 229495",2025-09-13T21:14:15.879759
1279,NOI Kassim BBQ,Halal - Muslim Owned,https://www.halaltag.com/place/1279,Bedok Food Centre (Bedok Corner),"1 Bedok Road , #01-27,  Singapore 469572",2025-09-13T21:14:16.565383
1461,Nine Spices,Halal Certified,https://www.halaltag.com/place/1461,Choa Chu Kang (Others),"Blk 302 Choa Chu Kang Ave 4, #01-719,  Singapore 680302",2025-09-13T21:14:17.222940
696,Noosh Noodle Bar and Grill,Halal - Muslim Owned,https://www.halaltag.com/place/696,Downtown East E!hub,"1 Pasir Ris Close, #03-101,  Singapore 519599",2025-09-13T21:14:17.888282
696,Noosh Noodle Bar and Grill,Halal - Muslim Owned,https://www.halaltag.com/place/696,Esplanade Mall,"8 Raffles Avenue, #01-13B,  Singapore 039802 Contact: 6755 4225",2025-09-13T21:14:17.888282
2402,Nur Cahaya Nasi Padang,Halal - Muslim Owned,https://www.halaltag.com/place/2402,,,2025-09-13T21:14:18.548881
1822,Nasi Padang @ NTU,Halal - Muslim Owned,https://www.halaltag.com/place/1822,NTU South Spine,"21 Nanyang Link, Singapore 637371",2025-09-13T21:14:19.199998
1806,Nasi Padang Warong Pojok,Halal - Muslim Owned,https://www.halaltag.com/place/1806,Ayer Rajah Food Centre,"503 West Coast Drive, Stall 80,  Singapore 120503",2025-09-13T21:14:19.849877
1426,Ok Chicken Rice,Halal Certified,https://www.halaltag.com/place/1426,Ang Mo Kio Central,"Blk 721 Ang Mo Kio Ave 8  , #01-2823,  Singapore 560721",2025-09-13T21:14:26.984128
1426,Ok Chicken Rice,Halal Certified,https://www.halaltag.com/place/1426,Koufu HQ,"1 Woodlands Height, Singapore 737859",2025-09-13T21:14:26.984128
1426,Ok Chicken Rice,Halal Certified,https://www.halaltag.com/place/1426,Tampines Mart,"5 Tampines Street 32, Singapore 529284",2025-09-13T21:14:26.984128
1782,Overrice,Halal - Muslim Owned,https://www.halaltag.com/place/1782,Arab Street/ Kampong Glam,"41 Sultan Gate , Singapore 198489",2025-09-13T21:14:27.644709
836,Oni Cupcakes,Halal Certified,https://www.halaltag.com/place/836,,,2025-09-13T21:14:28.311378
1366,Ordinary Burgers,Halal Certified,https://www.halaltag.com/place/1366,AMK Hub,"53 Ang Mo Kio Avenue 3, Singapore 569933",2025-09-13T21:14:28.952215
1366,Ordinary Burgers,Halal Certified,https://www.halaltag.com/place/1366,City Square Mall,"180 Kitchener Road, #B1-K11/K13,  Singapore 208539",2025-09-13T21:14:28.952215
1366,Ordinary Burgers,Halal Certified,https://www.halaltag.com/place/1366,One@KentRidge,"1 Lower Kent Ridge Road, #01-25,  Singapore 119082",2025-09-13T21:14:28.952215
1366,Ordinary Burgers,Halal Certified,https://www.halaltag.com/place/1366,Sun Plaza,"30 Sembawang Drive, Singapore 757713",2025-09-13T21:14:28.952215
1649,Old Times,Halal Certified,https://www.halaltag.com/place/1649,Bukit Panjang Food Centre,"2 Bukit Panjang Ring Rd, #01-03,  Singapore 679947",2025-09-13T21:14:29.614488
1649,Old Times,Halal Certified,https://www.halaltag.com/place/1649,Kampung Admiralty Hawker Centre,"676 Woodlands Drive 71 , #02-38,  Singapore 730676",2025-09-13T21:14:29.614488
2547,Open Secret,Halal - Muslim Owned,https://www.halaltag.com/place/2547,Arab Street/ Kampong Glam,"60 Arab St, Singapore 199757",2025-09-13T21:14:30.273811
2413,Old Street Hainanese Chicken Delight,Halal Certified,https://www.halaltag.com/place/2413,Marina Bay Financial Centre Tower 3,"8 Marina Boulevard , #02-01,  Singapore 018982",2025-09-13T21:14:30.938824
1979,Ondeh Kochi,Halal - Muslim Owned,https://www.halaltag.com/place/1979,"Blk 216 Bedok North Street 1, #01-16,  Singapore 460216",Blk 216 Bedok Central Food Centre,2025-09-13T21:14:31.586964
1074,Overrun,Halal - Muslim Owned,https://www.halaltag.com/place/1074,Arab Street/ Kampong Glam,"18 Baghdad Street, Singapore 199657",2025-09-13T21:14:32.229776
2416,Ommas Jap & Korean,Halal Certified,https://www.halaltag.com/place/2416,Admiralty Place,"677 Woodlands Avenue 6, #01-28,  Singapore 730677",2025-09-13T21:14:32.892911
1629,Obraim,Halal - Muslim Owned,https://www.halaltag.com/place/1629,"Blk 537 Bedok North St 3, Singapore 460537",Bedok North Street 3,2025-09-13T21:14:33.544875
1119,Oishii Corner,Halal - Muslim Owned,https://www.halaltag.com/place/1119,Kim Keat Palm Food Centre,"22A Lor 7 Toa Payoh, #01-161,  Singapore 311022",2025-09-13T21:14:34.215862
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,313@Somerset,"313 Orchard Road, #B3-24,  Singapore 238895",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Admiralty Place,"677 Woodlands Avenue 6, #01-06a,  Singapore 730677",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Alexandra Retail Centre (ARC),"460 Alexandra Road, #02-36,  Singapore 119963",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Aljunied MRT Station,"81 Lorong 25 Geylang, Aljunied MRT Station, #01-13,  Singapore 388310",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,AMK Hub,"53 Ang Mo Kio Avenue 3, #01-38,  Singapore 569933",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Ang Mo Kio (Others),"3551 Ang Mo Kio Avenue 3, Singapore 569927",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,ARTRA,"12 Alexandra View, #01-10,  Singapore 158736",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Bedok Mall,"311 New Upper Changi Road, #B2-K4,  Singapore 467360",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Bird Paradise,"20 Mandai Lake Rd , Singapore 729825",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Bugis Junction,"200 Victoria Street, #B1-13,  Singapore 188021",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Bukit Batok (Others),"50 Bukit Batok East Avenue 3, Singapore 659879",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Bukit Batok MRT Station,", Singapore 659958",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Bukit Merah Central,"Block 166, Bukit Merah Central, #01-3531,  Singapore 150166",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Bukit Panjang Plaza,"1 Jelebu Road, #01-16,  Singapore 677743",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Bukit Timah (Others),"130 Dunearn Road, Singapore 309436",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Causeway Point,"1 Woodlands Square, #01-K11,  Singapore 738099",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Changi Airport Terminal 3 (T3),"65 Airport Boulevard, B2,  Singapore 819663",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Changi City Point,"5 Changi Business Park Central 1, #B1-K2,  Singapore 486038",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,City Square Mall,"180 Kitchener Road, B1-K5,  Singapore 208539",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Clementi Mall,"3155 Commonwealth Avenue West, #B1-K6,  Singapore 129588",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Compass One,"1 Sengkang Square, #01-38,  Singapore 545078",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Concorde Hotel,"100 Orchard Road, #01-03B,  Singapore 238840",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,East Coast (Others),"355 East Coast Road , Singapore 428972",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,East Coast (Others),"157 Upper East Coast Road, Singapore 455253",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,FairPrice Hub,"1 Joo Koon Circle, #01-35,  Singapore 629117",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Far East Plaza,"14 Scotts Road, Kiosk 3,  Singapore 228213",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Funan Mall,"107 North Bridge Road, Singapore 179105",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Great World City,"1 Kim Seng Promenade, #B1-18/19,  Singapore 237994",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Greenwich V,"1 Seletar Road , #01-18,  Singapore 807011 Contact: 6757 4860",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,HarbourFront Centre,"1 Martime Square, #02,  Singapore 099253",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,HDB Hub,"480 Toa Payoh Lorong 6, #01-34,  Singapore 310480",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Heartland Mall,"205 Hougang Street 21, #01-133,  Singapore 530205",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Holland MRT,"200 Holland Ave, #B1-14,  Singapore 278995",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Holland Village,"297 Holland Road, Singapore 278629",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Hougang Mall,"90 Hougang Avenue 10, #01-39,  Singapore 538766",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Hougang Mall,"90 Hougang Avenue 10, #01-4K,  Singapore 538766",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,IMM Shopping Mall,"2 Jurong East Street 21, #01-39,  Singapore 609601",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,International Plaza,"10 Anson Road, #01-11,  Singapore 79903",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,ION Orchard,"391B Orchard Road, #B4-36,  Singapore 238874",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,,"50 Jurong Gateway Road, #B1-K05,  Singapore 608549",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Jewel Changi Airport,"78 Airport Boulevard, #B2-247,  Singapore 819666",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Junction 8 Shopping Centre,"9 Bishan Place, B1-12,  Singapore 579837",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Jurong (Others),"33 Jalan Buroh, Singapore 619487",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Jurong Point 2,", #01-37 (JP2),  Singapore 648331",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Jurong Point Shopping Mall,"1 Jurong West Central 2, #01-37(JP2),  Singapore 648886",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Jurong West,"21 Jurong West St 93, Singapore 648964",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Kallang MRT Station,"5 Sims Avenue, #01-07,  Singapore 387405",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Kallang Wave Mall,"1 Stadium Place , #01-20/01-K9,  Singapore 397628",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Kembangan MRT Station,"55 Sims Avenue East, #01-03,  Singapore 416551",2025-09-13T21:14:34.925309
6,Old Chang Kee,Halal Certified,https://www.halaltag.com/place/6,Little India Shophouses,"2 Mackenzie Road, #01-01,  Singapore 228673",2025-09-13T21:14:34.925309
2256,One Two Eat,Halal,https://www.halaltag.com/place/2256,Heartbeat@Bedok,"11 Bedok North Street 1 , #01-28,  Singapore 469662",2025-09-13T21:14:35.591115
2015,One 18,Halal - Muslim Owned,https://www.halaltag.com/place/2015,Tampines West,"Blk 826 Tampines St 81,  # 01-118,  Singapore 520826",2025-09-13T21:14:36.244270
1271,Ole-Ole Javiyan,Halal - Muslim Owned,https://www.halaltag.com/place/1271,Bedok Food Centre (Bedok Corner),"1 Bedok Road , #01-05,  Singapore 469572",2025-09-13T21:14:36.912788
1643,Opah Corner,Halal - Muslim Owned,https://www.halaltag.com/place/1643,Sunshine Place,"Blk 475 Choa Chu Kang Ave 3, #01-35,  Singapore 680475 Contact: 8181 9465",2025-09-13T21:14:37.579012
1535,Orang-orang,Halal - Muslim Owned,https://www.halaltag.com/place/1535,Bukit Batok (Others),"Blk 154 Bukit Batok West Avenue 4, Singapore 650154",2025-09-13T21:14:38.236916
2551,Ottoman Turkish Delight,Halal - Muslim Owned,https://www.halaltag.com/place/2551,,,2025-09-13T21:14:38.887768
1503,Ocean Muslim Seafood,Halal - Muslim Owned,https://www.halaltag.com/place/1503,East Coast Lagoon Food Village,"1220 East Coast Parkway, Stall 49,  Singapore 468960",2025-09-13T21:14:39.539157
447,Orchard Thai,Halal Certified,https://www.halaltag.com/place/447,Singapore Eye Centre,"1 Hospital Drive, #01-01A,  Singapore 169608",2025-09-13T21:14:40.187540
1143,Old Bibik's Peranakan Kitchen,Halal Certified,https://www.halaltag.com/place/1143,Joo Chiat Shophouses,328 Joo Chiat Road,2025-09-13T21:14:40.862737
473,Oleh Oleh Bandung,Halal - Muslim Owned,https://www.halaltag.com/place/473,East Coast Lagoon Food Village,"1220 East Coast Parkway, Stall 50,  Singapore 468960",2025-09-13T21:14:41.549266
2042,Oud Restaurant,Halal - Muslim Owned,https://www.halaltag.com/place/2042,Arab Street/ Kampong Glam,", Singapore 198899",2025-09-13T21:14:42.189013
2319,One 18 Bakery,Halal - Muslim Owned,https://www.halaltag.com/place/2319,Arab Street/ Kampong Glam,"757 North Bridge Road, Singapore 198725",2025-09-13T21:14:42.842619
2319,One 18 Bakery,Halal - Muslim Owned,https://www.halaltag.com/place/2319,Tampines East (N2),"Blk 201E Tampines St 23, #01-64,  Singapore 527201",2025-09-13T21:14:42.842619
2319,One 18 Bakery,Halal - Muslim Owned,https://www.halaltag.com/place/2319,Tampines West,"826 Tampines Street 81, #01-118,  Singapore 520826",2025-09-13T21:14:42.842619
1869,Otak-otak Kampung,Halal - Muslim Owned,https://www.halaltag.com/place/1869,Geylang Serai Market and Food Centre,"1 Geylang Serai, #02-165,  Singapore 402001",2025-09-13T21:14:43.503872
2055,Oh Ho! Thai BBQ,Halal Certified,https://www.halaltag.com/place/2055,Bedok (Others),"Blk 418 Bedok North Ave 2, Singapore 460418",2025-09-13T21:14:44.170668
2055,Oh Ho! Thai BBQ,Halal Certified,https://www.halaltag.com/place/2055,Kedai Kopi (Clementi),"380 Clementi Ave 5, Singapore 120380",2025-09-13T21:14:44.170668
843,Omoomo,Halal Certified,https://www.halaltag.com/place/843,Kallang Wave Mall,"Don, Ramen, Steak and Teppan1 Stadium Place , #01-40,  Singapore 397628",2025-09-13T21:14:44.881151
66,Oasis Spice Cafe,Halal Certified,https://www.halaltag.com/place/66,Universal Studio Singapore (Sentosa),"8 Sentosa Gateway, Resorts World Sentosa, Singapore 098269 Contact:  6577 8888",2025-09-13T21:14:45.542480
687,Opah Satay,Halal - Muslim Owned,https://www.halaltag.com/place/687,Arab Street/ Kampong Glam,"680 North Bridge Road, Singapore 188807",2025-09-13T21:14:46.206609
687,Opah Satay,Halal - Muslim Owned,https://www.halaltag.com/place/687,Enterprise One,"1 Kaki Bukit Road, #05-07,  Singapore 415934 Contact: 67428483",2025-09-13T21:14:46.206609
